experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_gemini31pro_50,run_010,run_013,0.115,0.887,0.314,1.0,False,True
real_gemini31pro_50,run_010,run_014,0.076,0.876,0.129,0.75,False,True
real_gemini31pro_50,run_010,run_015,0.037,0.758,0.421,1.0,False,True
real_gemini31pro_50,run_010,run_016,0.053,0.854,0.06,1.0,False,True
real_gemini31pro_50,run_010,run_017,0.155,0.556,0.2,1.0,False,True
real_gemini31pro_50,run_010,run_018,0.241,0.758,0.364,0.667,False,True
real_gemini31pro_50,run_010,run_019,0.017,0.525,0.27,1.0,False,True
real_gemini31pro_50,run_010,run_020,0.028,0.81,0.351,1.0,False,True
real_gemini31pro_50,run_010,run_021,0.044,0.533,0.391,1.0,False,True
real_gemini31pro_50,run_010,run_022,0.051,0.642,0.293,1.0,False,True
real_gemini31pro_50,run_010,run_023,0.086,0.832,0.043,1.0,False,True
real_gemini31pro_50,run_010,run_024,0.075,0.676,0.318,1.0,False,True
real_gemini31pro_50,run_010,run_025,0.026,0.272,0.029,0.333,False,False
real_gemini31pro_50,run_010,run_026,0.223,0.857,0.298,1.0,False,True
real_gemini31pro_50,run_010,run_027,0.098,0.518,0.089,1.0,False,True
real_gemini31pro_50,run_010,run_028,0.011,0.758,0.01,1.0,False,True
real_gemini31pro_50,run_010,run_029,0.025,0.79,0.4,1.0,False,True
real_gemini31pro_50,run_010,run_030,0.019,0.706,0.069,1.0,False,True
real_gemini31pro_50,run_010,run_031,0.013,0.594,0.412,0.667,False,True
real_gemini31pro_50,run_010,run_032,0.037,0.922,0.306,0.75,False,True
real_gemini31pro_50,run_010,run_033,0.17,0.483,0.377,0.75,False,True
real_gemini31pro_50,run_010,run_034,0.02,0.871,0.249,1.0,False,True
real_gemini31pro_50,run_010,run_035,0.005,0.71,0.4,1.0,False,True
real_gemini31pro_50,run_010,run_036,0.025,0.333,0.235,0.333,False,False
real_gemini31pro_50,run_010,run_037,0.036,0.81,0.357,0.75,False,True
real_gemini31pro_50,run_010,run_038,0.065,0.871,0.329,1.0,False,True
real_gemini31pro_50,run_010,run_039,0.015,0.832,0.04,1.0,False,True
real_gemini31pro_50,run_010,run_040,0.029,0.35,0.197,0.333,False,True
real_gemini31pro_50,run_010,run_041,0.051,0.652,0.489,1.0,False,True
real_gemini31pro_50,run_010,run_042,0.03,0.72,0.114,1.0,True,True
real_gemini31pro_50,run_010,run_043,0.034,0.509,0.208,1.0,False,True
real_gemini31pro_50,run_010,run_044,0.028,0.806,0.292,0.75,False,True
real_gemini31pro_50,run_010,run_045,0.038,0.752,0.484,0.667,False,True
real_gemini31pro_50,run_010,run_046,0.028,0.752,0.045,1.0,False,True
real_gemini31pro_50,run_010,run_047,0.068,0.752,0.274,1.0,False,True
real_gemini31pro_50,run_010,run_048,0.099,0.724,0.289,1.0,False,True
real_gemini31pro_50,run_010,run_049,0.06,0.71,0.055,1.0,False,True
real_gemini31pro_50,run_010,run_050,0.127,0.828,0.487,1.0,False,True
real_gemini31pro_50,run_011,run_012,0.06,0.29,0.388,0.333,False,False
real_gemini31pro_50,run_011,run_013,0.068,0.339,0.302,0.333,False,False
real_gemini31pro_50,run_011,run_014,0.045,0.324,0.122,0.25,False,False
real_gemini31pro_50,run_011,run_015,0.133,0.29,0.471,0.333,False,False
real_gemini31pro_50,run_011,run_016,0.141,0.33,0.051,0.333,True,False
real_gemini31pro_50,run_011,run_017,0.08,0.31,0.083,0.333,False,False
real_gemini31pro_50,run_011,run_018,0.051,0.29,0.339,0.0,False,False
real_gemini31pro_50,run_011,run_019,0.072,0.317,0.178,0.333,False,False
real_gemini31pro_50,run_011,run_020,0.173,0.293,0.335,0.333,True,False
real_gemini31pro_50,run_011,run_021,0.235,0.291,0.36,0.333,True,False
real_gemini31pro_50,run_011,run_022,0.034,0.263,0.232,0.333,False,False
real_gemini31pro_50,run_011,run_023,0.138,0.336,0.032,0.333,False,False
real_gemini31pro_50,run_011,run_024,0.129,0.297,0.335,0.333,False,False
real_gemini31pro_50,run_011,run_025,0.162,0.395,0.054,1.0,True,True
real_gemini31pro_50,run_011,run_026,0.043,0.324,0.316,0.333,False,False
real_gemini31pro_50,run_011,run_027,0.126,0.253,0.057,0.333,False,False
real_gemini31pro_50,run_011,run_028,0.1,0.29,0.037,0.333,False,False
real_gemini31pro_50,run_011,run_029,0.045,0.286,0.243,0.333,False,False
real_gemini31pro_50,run_011,run_030,0.062,0.286,0.018,0.333,False,False
real_gemini31pro_50,run_011,run_031,0.101,0.359,0.254,0.0,False,False
real_gemini31pro_50,run_011,run_032,0.051,0.333,0.392,0.25,False,False
real_gemini31pro_50,run_011,run_033,0.077,0.376,0.42,0.25,False,False
real_gemini31pro_50,run_011,run_034,0.036,0.339,0.252,0.333,False,False
real_gemini31pro_50,run_011,run_035,0.02,0.29,0.411,0.333,False,False
real_gemini31pro_50,run_011,run_036,0.105,0.409,0.286,1.0,False,True
real_gemini31pro_50,run_011,run_037,0.078,0.293,0.308,0.25,False,False
real_gemini31pro_50,run_011,run_038,0.044,0.339,0.257,0.333,True,False
real_gemini31pro_50,run_011,run_039,0.049,0.336,0.05,0.333,False,False
real_gemini31pro_50,run_011,run_040,0.147,0.434,0.064,1.0,False,False
real_gemini31pro_50,run_011,run_041,0.097,0.326,0.329,0.333,False,False
real_gemini31pro_50,run_011,run_042,0.083,0.272,0.134,0.333,False,False
real_gemini31pro_50,run_011,run_043,0.059,0.301,0.206,0.333,False,False
real_gemini31pro_50,run_011,run_044,0.081,0.339,0.212,0.25,False,False
real_gemini31pro_50,run_011,run_045,0.097,0.291,0.406,0.0,False,False
real_gemini31pro_50,run_011,run_046,0.062,0.291,0.239,0.333,False,False
real_gemini31pro_50,run_011,run_047,0.078,0.291,0.14,0.333,False,False
real_gemini31pro_50,run_011,run_048,0.076,0.283,0.211,0.333,False,False
real_gemini31pro_50,run_011,run_049,0.07,0.393,0.056,0.333,False,False
real_gemini31pro_50,run_011,run_050,0.023,0.293,0.424,0.333,False,False
real_gemini31pro_50,run_012,run_013,0.087,0.812,0.383,1.0,False,True
real_gemini31pro_50,run_012,run_014,0.145,0.689,0.094,0.75,False,True
real_gemini31pro_50,run_012,run_015,0.088,0.942,0.355,1.0,True,True
real_gemini31pro_50,run_012,run_016,0.149,0.667,0.02,1.0,False,True
real_gemini31pro_50,run_012,run_017,0.104,0.567,0.066,1.0,False,True
real_gemini31pro_50,run_012,run_018,0.052,0.942,0.376,0.667,False,True
real_gemini31pro_50,run_012,run_019,0.056,0.569,0.426,1.0,True,True
real_gemini31pro_50,run_012,run_020,0.154,0.877,0.313,1.0,False,True
real_gemini31pro_50,run_012,run_021,0.064,0.637,0.292,1.0,False,True
real_gemini31pro_50,run_012,run_022,0.101,0.795,0.31,1.0,True,True
real_gemini31pro_50,run_012,run_023,0.098,0.763,0.037,1.0,False,True
real_gemini31pro_50,run_012,run_024,0.082,0.593,0.246,1.0,False,True
real_gemini31pro_50,run_012,run_025,0.107,0.273,0.059,0.333,False,False
real_gemini31pro_50,run_012,run_026,0.092,0.706,0.309,1.0,False,True
real_gemini31pro_50,run_012,run_027,0.182,0.622,0.026,1.0,False,True
real_gemini31pro_50,run_012,run_028,0.062,0.942,0.089,1.0,False,True
real_gemini31pro_50,run_012,run_029,0.058,0.827,0.312,1.0,True,True
real_gemini31pro_50,run_012,run_030,0.063,0.692,0.013,1.0,False,True
real_gemini31pro_50,run_012,run_031,0.054,0.634,0.361,0.667,False,True
real_gemini31pro_50,run_012,run_032,0.071,0.724,0.291,0.75,True,True
real_gemini31pro_50,run_012,run_033,0.101,0.479,0.307,0.75,False,True
real_gemini31pro_50,run_012,run_034,0.046,0.826,0.248,1.0,False,True
real_gemini31pro_50,run_012,run_035,0.015,0.986,0.336,1.0,False,True
real_gemini31pro_50,run_012,run_036,0.051,0.288,0.399,0.333,False,False
real_gemini31pro_50,run_012,run_037,0.088,0.877,0.32,0.75,False,True
real_gemini31pro_50,run_012,run_038,0.108,0.826,0.311,1.0,False,True
real_gemini31pro_50,run_012,run_039,0.042,0.763,0.049,1.0,False,True
real_gemini31pro_50,run_012,run_040,0.088,0.306,0.047,0.333,False,True
real_gemini31pro_50,run_012,run_041,0.062,0.581,0.21,1.0,True,True
real_gemini31pro_50,run_012,run_042,0.076,0.806,0.026,1.0,False,True
real_gemini31pro_50,run_012,run_043,0.057,0.61,0.303,1.0,False,True
real_gemini31pro_50,run_012,run_044,0.02,0.884,0.383,0.75,True,True
real_gemini31pro_50,run_012,run_045,0.077,0.824,0.245,0.667,False,True
real_gemini31pro_50,run_012,run_046,0.077,0.824,0.034,1.0,False,True
real_gemini31pro_50,run_012,run_047,0.176,0.824,0.247,1.0,False,True
real_gemini31pro_50,run_012,run_048,0.103,0.908,0.322,1.0,False,True
real_gemini31pro_50,run_012,run_049,0.076,0.545,0.084,1.0,True,True
real_gemini31pro_50,run_012,run_050,0.076,0.862,0.131,1.0,False,True
real_gemini31pro_50,run_013,run_014,0.128,0.773,0.031,0.75,False,True
real_gemini31pro_50,run_013,run_015,0.166,0.87,0.152,1.0,False,True
real_gemini31pro_50,run_013,run_016,0.062,0.752,0.04,1.0,False,True
real_gemini31pro_50,run_013,run_017,0.229,0.677,0.045,1.0,False,True
real_gemini31pro_50,run_013,run_018,0.068,0.87,0.229,0.667,False,True
real_gemini31pro_50,run_013,run_019,0.153,0.619,0.414,1.0,False,True
real_gemini31pro_50,run_013,run_020,0.22,0.923,0.175,1.0,False,True
real_gemini31pro_50,run_013,run_021,0.044,0.67,0.178,1.0,False,True
real_gemini31pro_50,run_013,run_022,0.062,0.755,0.367,1.0,False,True
real_gemini31pro_50,run_013,run_023,0.056,0.95,0.036,1.0,False,True
real_gemini31pro_50,run_013,run_024,0.151,0.667,0.232,1.0,False,True
real_gemini31pro_50,run_013,run_025,0.064,0.248,0.021,0.333,False,False
real_gemini31pro_50,run_013,run_026,0.12,0.756,0.176,1.0,False,True
real_gemini31pro_50,run_013,run_027,0.08,0.656,0.087,1.0,False,True
real_gemini31pro_50,run_013,run_028,0.054,0.87,0.031,1.0,False,True
real_gemini31pro_50,run_013,run_029,0.201,0.902,0.32,1.0,False,True
real_gemini31pro_50,run_013,run_030,0.114,0.737,0.026,1.0,False,True
real_gemini31pro_50,run_013,run_031,0.038,0.69,0.511,0.667,False,True
real_gemini31pro_50,run_013,run_032,0.013,0.81,0.307,0.75,False,True
real_gemini31pro_50,run_013,run_033,0.106,0.466,0.379,0.75,False,True
real_gemini31pro_50,run_013,run_034,0.103,0.986,0.507,1.0,False,True
real_gemini31pro_50,run_013,run_035,0.057,0.826,0.278,1.0,False,True
real_gemini31pro_50,run_013,run_036,0.094,0.301,0.248,0.333,False,False
real_gemini31pro_50,run_013,run_037,0.136,0.923,0.276,0.75,False,True
real_gemini31pro_50,run_013,run_038,0.089,0.986,0.454,1.0,False,True
real_gemini31pro_50,run_013,run_039,0.086,0.95,0.039,1.0,False,True
real_gemini31pro_50,run_013,run_040,0.093,0.331,0.099,0.333,False,True
real_gemini31pro_50,run_013,run_041,0.183,0.594,0.315,1.0,False,True
real_gemini31pro_50,run_013,run_042,0.012,0.835,0.013,1.0,False,True
real_gemini31pro_50,run_013,run_043,0.109,0.642,0.506,1.0,False,True
real_gemini31pro_50,run_013,run_044,0.105,0.928,0.411,0.75,False,True
real_gemini31pro_50,run_013,run_045,0.041,0.87,0.285,0.667,False,True
real_gemini31pro_50,run_013,run_046,0.055,0.87,0.024,1.0,False,True
real_gemini31pro_50,run_013,run_047,0.072,0.87,0.339,1.0,False,True
real_gemini31pro_50,run_013,run_048,0.139,0.837,0.372,1.0,False,True
real_gemini31pro_50,run_013,run_049,0.11,0.628,0.041,1.0,False,True
real_gemini31pro_50,run_013,run_050,0.041,0.938,0.247,1.0,False,True
real_gemini31pro_50,run_014,run_015,0.147,0.739,0.334,0.75,False,True
real_gemini31pro_50,run_014,run_016,0.147,0.898,0.092,0.75,False,True
real_gemini31pro_50,run_014,run_017,0.089,0.462,0.061,0.75,False,True
real_gemini31pro_50,run_014,run_018,0.103,0.739,0.31,0.5,False,True
real_gemini31pro_50,run_014,run_019,0.101,0.506,0.387,0.75,False,True
real_gemini31pro_50,run_014,run_020,0.21,0.793,0.309,0.75,False,True
real_gemini31pro_50,run_014,run_021,0.017,0.525,0.393,0.75,False,True
real_gemini31pro_50,run_014,run_022,0.185,0.621,0.288,0.75,False,True
real_gemini31pro_50,run_014,run_023,0.088,0.733,0.091,0.75,True,True
real_gemini31pro_50,run_014,run_024,0.137,0.559,0.406,0.75,False,True
real_gemini31pro_50,run_014,run_025,0.09,0.324,0.034,0.25,False,False
real_gemini31pro_50,run_014,run_026,0.162,0.98,0.361,0.75,False,True
real_gemini31pro_50,run_014,run_027,0.155,0.584,0.042,0.75,False,True
real_gemini31pro_50,run_014,run_028,0.054,0.739,0.019,0.75,False,True
real_gemini31pro_50,run_014,run_029,0.194,0.877,0.428,0.75,False,True
real_gemini31pro_50,run_014,run_030,0.156,0.719,0.012,0.75,True,True
real_gemini31pro_50,run_014,run_031,0.053,0.618,0.403,0.5,False,True
real_gemini31pro_50,run_014,run_032,0.065,0.928,0.29,1.0,False,True
real_gemini31pro_50,run_014,run_033,0.162,0.556,0.267,0.6,False,True
real_gemini31pro_50,run_014,run_034,0.148,0.739,0.365,0.75,False,True
real_gemini31pro_50,run_014,run_035,0.057,0.689,0.408,0.75,True,True
real_gemini31pro_50,run_014,run_036,0.103,0.252,0.261,0.25,False,False
real_gemini31pro_50,run_014,run_037,0.119,0.793,0.327,0.6,False,True
real_gemini31pro_50,run_014,run_038,0.082,0.739,0.429,0.75,False,True
real_gemini31pro_50,run_014,run_039,0.157,0.733,0.23,0.75,False,True
real_gemini31pro_50,run_014,run_040,0.193,0.348,0.043,0.25,True,True
real_gemini31pro_50,run_014,run_041,0.136,0.735,0.383,0.75,False,True
real_gemini31pro_50,run_014,run_042,0.051,0.733,0.04,0.75,False,True
real_gemini31pro_50,run_014,run_043,0.117,0.5,0.281,0.75,False,True
real_gemini31pro_50,run_014,run_044,0.092,0.672,0.431,1.0,False,True
real_gemini31pro_50,run_014,run_045,0.11,0.768,0.453,0.5,False,True
real_gemini31pro_50,run_014,run_046,0.191,0.768,0.009,0.75,False,True
real_gemini31pro_50,run_014,run_047,0.157,0.768,0.232,0.75,False,True
real_gemini31pro_50,run_014,run_048,0.091,0.803,0.329,0.75,True,True
real_gemini31pro_50,run_014,run_049,0.086,0.824,0.034,0.75,False,True
real_gemini31pro_50,run_014,run_050,0.101,0.811,0.333,0.75,False,True
real_gemini31pro_50,run_015,run_016,0.062,0.735,0.114,1.0,False,True
real_gemini31pro_50,run_015,run_017,0.049,0.607,0.07,1.0,False,True
real_gemini31pro_50,run_015,run_018,0.027,1.0,0.309,0.667,False,True
real_gemini31pro_50,run_015,run_019,0.053,0.609,0.289,1.0,True,True
real_gemini31pro_50,run_015,run_020,0.136,0.938,0.368,1.0,False,True
real_gemini31pro_50,run_015,run_021,0.303,0.682,0.472,1.0,False,True
real_gemini31pro_50,run_015,run_022,0.124,0.742,0.362,1.0,True,True
real_gemini31pro_50,run_015,run_023,0.181,0.82,0.113,1.0,False,True
real_gemini31pro_50,run_015,run_024,0.069,0.543,0.379,1.0,False,True
real_gemini31pro_50,run_015,run_025,0.101,0.273,0.049,0.333,False,False
real_gemini31pro_50,run_015,run_026,0.253,0.773,0.467,1.0,False,True
real_gemini31pro_50,run_015,run_027,0.08,0.667,0.064,1.0,False,True
real_gemini31pro_50,run_015,run_028,0.054,1.0,0.024,1.0,False,True
real_gemini31pro_50,run_015,run_029,0.104,0.887,0.367,1.0,True,True
real_gemini31pro_50,run_015,run_030,0.023,0.752,0.015,1.0,False,True
real_gemini31pro_50,run_015,run_031,0.082,0.704,0.197,0.667,False,True
real_gemini31pro_50,run_015,run_032,0.156,0.793,0.212,0.75,True,True
real_gemini31pro_50,run_015,run_033,0.155,0.479,0.384,0.75,False,True
real_gemini31pro_50,run_015,run_034,0.067,0.884,0.254,1.0,False,True
real_gemini31pro_50,run_015,run_035,0.046,0.928,0.479,1.0,False,True
real_gemini31pro_50,run_015,run_036,0.183,0.288,0.293,0.333,False,False
real_gemini31pro_50,run_015,run_037,0.148,0.938,0.338,0.75,False,True
real_gemini31pro_50,run_015,run_038,0.084,0.884,0.29,1.0,False,True
real_gemini31pro_50,run_015,run_039,0.033,0.82,0.205,1.0,False,True
real_gemini31pro_50,run_015,run_040,0.037,0.306,0.06,0.333,False,True
real_gemini31pro_50,run_015,run_041,0.076,0.632,0.426,1.0,True,True
real_gemini31pro_50,run_015,run_042,0.224,0.863,0.033,1.0,False,True
real_gemini31pro_50,run_015,run_043,0.109,0.652,0.369,1.0,False,True
real_gemini31pro_50,run_015,run_044,0.153,0.826,0.327,0.75,True,True
real_gemini31pro_50,run_015,run_045,0.065,0.885,0.444,0.667,False,True
real_gemini31pro_50,run_015,run_046,0.113,0.885,0.083,1.0,False,True
real_gemini31pro_50,run_015,run_047,0.238,0.885,0.311,1.0,False,True
real_gemini31pro_50,run_015,run_048,0.06,0.965,0.27,1.0,False,True
real_gemini31pro_50,run_015,run_049,0.187,0.612,0.057,1.0,True,True
real_gemini31pro_50,run_015,run_050,0.077,0.923,0.304,1.0,False,True
real_gemini31pro_50,run_016,run_017,0.035,0.456,0.059,1.0,False,True
real_gemini31pro_50,run_016,run_018,0.061,0.735,0.216,0.667,False,True
real_gemini31pro_50,run_016,run_019,0.076,0.5,0.188,1.0,False,True
real_gemini31pro_50,run_016,run_020,0.03,0.789,0.398,1.0,True,True
real_gemini31pro_50,run_016,run_021,0.1,0.519,0.511,1.0,True,True
real_gemini31pro_50,run_016,run_022,0.025,0.615,0.223,1.0,False,True
real_gemini31pro_50,run_016,run_023,0.056,0.814,0.217,1.0,False,True
real_gemini31pro_50,run_016,run_024,0.048,0.553,0.406,1.0,False,True
real_gemini31pro_50,run_016,run_025,0.059,0.257,0.052,0.333,True,False
real_gemini31pro_50,run_016,run_026,0.11,0.898,0.357,1.0,False,True
real_gemini31pro_50,run_016,run_027,0.167,0.528,0.091,1.0,False,True
real_gemini31pro_50,run_016,run_028,0.042,0.735,0.009,1.0,False,True
real_gemini31pro_50,run_016,run_029,0.039,0.804,0.362,1.0,False,True
real_gemini31pro_50,run_016,run_030,0.018,0.804,0.028,1.0,False,True
real_gemini31pro_50,run_016,run_031,0.056,0.694,0.237,0.667,False,True
real_gemini31pro_50,run_016,run_032,0.037,0.926,0.278,0.75,False,True
real_gemini31pro_50,run_016,run_033,0.115,0.493,0.385,0.75,False,True
real_gemini31pro_50,run_016,run_034,0.021,0.735,0.262,1.0,False,True
real_gemini31pro_50,run_016,run_035,0.023,0.684,0.487,1.0,False,True
real_gemini31pro_50,run_016,run_036,0.05,0.288,0.243,0.333,False,False
real_gemini31pro_50,run_016,run_037,0.124,0.789,0.376,0.75,False,True
real_gemini31pro_50,run_016,run_038,0.104,0.735,0.322,1.0,True,True
real_gemini31pro_50,run_016,run_039,0.022,0.814,0.209,1.0,False,True
real_gemini31pro_50,run_016,run_040,0.059,0.324,0.033,0.333,False,True
real_gemini31pro_50,run_016,run_041,0.101,0.672,0.436,1.0,False,True
real_gemini31pro_50,run_016,run_042,0.106,0.814,0.008,1.0,False,True
real_gemini31pro_50,run_016,run_043,0.019,0.494,0.29,1.0,False,True
real_gemini31pro_50,run_016,run_044,0.027,0.667,0.344,0.75,False,True
real_gemini31pro_50,run_016,run_045,0.099,0.855,0.435,0.667,False,True
real_gemini31pro_50,run_016,run_046,0.099,0.855,0.07,1.0,False,True
real_gemini31pro_50,run_016,run_047,0.112,0.855,0.339,1.0,False,True
real_gemini31pro_50,run_016,run_048,0.109,0.733,0.184,1.0,False,True
real_gemini31pro_50,run_016,run_049,0.115,0.74,0.046,1.0,False,True
real_gemini31pro_50,run_016,run_050,0.015,0.807,0.279,1.0,False,True
real_gemini31pro_50,run_017,run_018,0.082,0.607,0.318,0.667,False,True
real_gemini31pro_50,run_017,run_019,0.096,0.823,0.202,1.0,False,True
real_gemini31pro_50,run_017,run_020,0.141,0.632,0.343,1.0,False,True
real_gemini31pro_50,run_017,run_021,0.034,0.835,0.299,1.0,False,True
real_gemini31pro_50,run_017,run_022,0.073,0.523,0.357,1.0,False,True
real_gemini31pro_50,run_017,run_023,0.081,0.644,0.028,1.0,False,True
real_gemini31pro_50,run_017,run_024,0.132,0.676,0.272,1.0,False,True
real_gemini31pro_50,run_017,run_025,0.096,0.339,0.067,0.333,False,False
real_gemini31pro_50,run_017,run_026,0.054,0.505,0.38,1.0,True,True
real_gemini31pro_50,run_017,run_027,0.115,0.7,0.074,1.0,False,True
real_gemini31pro_50,run_017,run_028,0.086,0.607,0.051,1.0,False,True
real_gemini31pro_50,run_017,run_029,0.105,0.602,0.467,1.0,False,True
real_gemini31pro_50,run_017,run_030,0.117,0.51,0.072,1.0,False,True
real_gemini31pro_50,run_017,run_031,0.083,0.488,0.343,0.667,False,True
real_gemini31pro_50,run_017,run_032,0.041,0.492,0.27,0.75,False,True
real_gemini31pro_50,run_017,run_033,0.086,0.478,0.338,0.75,False,True
real_gemini31pro_50,run_017,run_034,0.061,0.687,0.164,1.0,True,True
real_gemini31pro_50,run_017,run_035,0.09,0.557,0.365,1.0,False,True
real_gemini31pro_50,run_017,run_036,0.061,0.316,0.301,0.333,False,False
real_gemini31pro_50,run_017,run_037,0.121,0.632,0.381,0.75,False,True
real_gemini31pro_50,run_017,run_038,0.033,0.687,0.282,1.0,False,True
real_gemini31pro_50,run_017,run_039,0.072,0.644,0.04,1.0,False,True
real_gemini31pro_50,run_017,run_040,0.164,0.355,0.207,0.333,False,True
real_gemini31pro_50,run_017,run_041,0.184,0.624,0.422,1.0,False,True
real_gemini31pro_50,run_017,run_042,0.031,0.564,0.039,1.0,False,True
real_gemini31pro_50,run_017,run_043,0.193,0.848,0.219,1.0,False,True
real_gemini31pro_50,run_017,run_044,0.166,0.647,0.267,0.75,False,True
real_gemini31pro_50,run_017,run_045,0.106,0.598,0.344,0.667,False,True
real_gemini31pro_50,run_017,run_046,0.061,0.598,0.079,1.0,False,True
real_gemini31pro_50,run_017,run_047,0.19,0.598,0.38,1.0,False,True
real_gemini31pro_50,run_017,run_048,0.066,0.588,0.251,1.0,False,True
real_gemini31pro_50,run_017,run_049,0.169,0.38,0.05,1.0,False,True
real_gemini31pro_50,run_017,run_050,0.064,0.622,0.508,1.0,False,True
real_gemini31pro_50,run_018,run_019,0.017,0.609,0.375,0.667,False,True
real_gemini31pro_50,run_018,run_020,0.082,0.938,0.26,0.667,False,True
real_gemini31pro_50,run_018,run_021,0.034,0.682,0.158,0.667,False,True
real_gemini31pro_50,run_018,run_022,0.071,0.742,0.449,0.667,False,True
real_gemini31pro_50,run_018,run_023,0.059,0.82,0.039,0.667,False,True
real_gemini31pro_50,run_018,run_024,0.095,0.543,0.314,0.667,True,True
real_gemini31pro_50,run_018,run_025,0.044,0.273,0.029,0.0,False,False
real_gemini31pro_50,run_018,run_026,0.111,0.773,0.326,0.667,False,True
real_gemini31pro_50,run_018,run_027,0.064,0.667,0.033,0.667,True,True
real_gemini31pro_50,run_018,run_028,0.076,1.0,0.056,0.667,True,True
real_gemini31pro_50,run_018,run_029,0.045,0.887,0.412,0.667,False,True
real_gemini31pro_50,run_018,run_030,0.08,0.752,0.042,0.667,False,True
real_gemini31pro_50,run_018,run_031,0.019,0.704,0.395,1.0,True,True
real_gemini31pro_50,run_018,run_032,0.027,0.793,0.313,0.5,False,True
real_gemini31pro_50,run_018,run_033,0.113,0.479,0.224,0.5,True,True
real_gemini31pro_50,run_018,run_034,0.028,0.884,0.447,0.667,False,True
real_gemini31pro_50,run_018,run_035,0.014,0.928,0.227,0.667,False,True
real_gemini31pro_50,run_018,run_036,0.076,0.288,0.278,0.0,False,False
real_gemini31pro_50,run_018,run_037,0.043,0.938,0.181,0.5,True,True
real_gemini31pro_50,run_018,run_038,0.088,0.884,0.27,0.667,False,True
real_gemini31pro_50,run_018,run_039,0.039,0.82,0.089,0.667,True,True
real_gemini31pro_50,run_018,run_040,0.074,0.306,0.131,0.0,False,True
real_gemini31pro_50,run_018,run_041,0.081,0.632,0.279,0.667,False,True
real_gemini31pro_50,run_018,run_042,0.077,0.863,0.041,0.667,False,True
real_gemini31pro_50,run_018,run_043,0.041,0.652,0.267,0.667,False,True
real_gemini31pro_50,run_018,run_044,0.034,0.826,0.273,0.5,False,True
real_gemini31pro_50,run_018,run_045,0.048,0.885,0.375,1.0,True,True
real_gemini31pro_50,run_018,run_046,0.038,0.885,0.074,0.667,True,True
real_gemini31pro_50,run_018,run_047,0.125,0.885,0.318,0.667,True,True
real_gemini31pro_50,run_018,run_048,0.066,0.965,0.272,0.667,False,True
real_gemini31pro_50,run_018,run_049,0.042,0.612,0.069,0.667,False,True
real_gemini31pro_50,run_018,run_050,0.019,0.923,0.239,0.667,True,True
real_gemini31pro_50,run_019,run_020,0.215,0.635,0.22,1.0,False,True
real_gemini31pro_50,run_019,run_021,0.035,0.832,0.237,1.0,False,True
real_gemini31pro_50,run_019,run_022,0.053,0.629,0.583,1.0,True,True
real_gemini31pro_50,run_019,run_023,0.096,0.586,0.023,1.0,False,True
real_gemini31pro_50,run_019,run_024,0.045,0.633,0.261,1.0,False,True
real_gemini31pro_50,run_019,run_025,0.101,0.309,0.041,0.333,False,False
real_gemini31pro_50,run_019,run_026,0.149,0.483,0.204,1.0,False,True
real_gemini31pro_50,run_019,run_027,0.105,0.82,0.045,1.0,False,True
real_gemini31pro_50,run_019,run_028,0.032,0.609,0.092,1.0,False,True
real_gemini31pro_50,run_019,run_029,0.199,0.625,0.443,1.0,True,True
real_gemini31pro_50,run_019,run_030,0.023,0.51,0.081,1.0,False,True
real_gemini31pro_50,run_019,run_031,0.043,0.488,0.456,0.667,False,True
real_gemini31pro_50,run_019,run_032,0.111,0.537,0.308,0.75,True,True
real_gemini31pro_50,run_019,run_033,0.14,0.595,0.31,0.75,False,True
real_gemini31pro_50,run_019,run_034,0.166,0.609,0.461,1.0,False,True
real_gemini31pro_50,run_019,run_035,0.054,0.579,0.289,1.0,False,True
real_gemini31pro_50,run_019,run_036,0.031,0.322,0.448,0.333,False,False
real_gemini31pro_50,run_019,run_037,0.204,0.635,0.259,0.75,False,True
real_gemini31pro_50,run_019,run_038,0.14,0.609,0.659,1.0,False,True
real_gemini31pro_50,run_019,run_039,0.057,0.586,0.081,1.0,False,True
real_gemini31pro_50,run_019,run_040,0.088,0.352,0.076,0.333,False,True
real_gemini31pro_50,run_019,run_041,0.038,0.682,0.215,1.0,True,True
real_gemini31pro_50,run_019,run_042,0.102,0.586,0.046,1.0,False,True
real_gemini31pro_50,run_019,run_043,0.2,0.821,0.519,1.0,False,True
real_gemini31pro_50,run_019,run_044,0.131,0.569,0.344,0.75,True,True
real_gemini31pro_50,run_019,run_045,0.147,0.6,0.214,0.667,False,True
real_gemini31pro_50,run_019,run_046,0.105,0.6,0.022,1.0,False,True
real_gemini31pro_50,run_019,run_047,0.099,0.6,0.149,1.0,False,True
real_gemini31pro_50,run_019,run_048,0.059,0.59,0.498,1.0,False,True
real_gemini31pro_50,run_019,run_049,0.127,0.422,0.041,1.0,True,True
real_gemini31pro_50,run_019,run_050,0.077,0.646,0.293,1.0,False,True
real_gemini31pro_50,run_020,run_021,0.082,0.713,0.357,1.0,True,True
real_gemini31pro_50,run_020,run_022,0.155,0.783,0.364,1.0,False,True
real_gemini31pro_50,run_020,run_023,0.144,0.87,0.019,1.0,False,True
real_gemini31pro_50,run_020,run_024,0.145,0.571,0.3,1.0,False,True
