experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_llama4maverick_50,run_010,run_012,0.147,0.974,0.719,1.0,True,True
real_llama4maverick_50,run_010,run_013,0.319,0.31,0.353,0.0,False,True
real_llama4maverick_50,run_010,run_014,0.314,0.396,0.477,0.0,False,True
real_llama4maverick_50,run_010,run_015,0.363,0.353,0.381,0.0,False,True
real_llama4maverick_50,run_010,run_016,0.312,0.961,0.457,1.0,True,True
real_llama4maverick_50,run_010,run_017,0.526,0.974,0.596,1.0,True,True
real_llama4maverick_50,run_010,run_018,0.298,0.273,0.41,0.0,False,True
real_llama4maverick_50,run_010,run_019,0.401,0.974,0.389,1.0,True,True
real_llama4maverick_50,run_010,run_020,0.428,0.438,0.527,0.0,False,False
real_llama4maverick_50,run_010,run_021,0.096,0.213,0.43,0.0,False,False
real_llama4maverick_50,run_010,run_022,0.594,0.268,0.654,0.0,False,False
real_llama4maverick_50,run_010,run_023,0.134,0.314,0.547,0.0,False,True
real_llama4maverick_50,run_010,run_024,0.302,0.974,0.441,1.0,True,True
real_llama4maverick_50,run_010,run_025,0.362,0.452,0.417,0.0,False,False
real_llama4maverick_50,run_010,run_026,0.232,0.427,0.453,0.0,False,True
real_llama4maverick_50,run_010,run_027,0.106,0.465,0.487,0.25,False,True
real_llama4maverick_50,run_010,run_028,0.042,1.0,0.527,1.0,True,True
real_llama4maverick_50,run_010,run_029,0.606,0.795,0.527,1.0,True,True
real_llama4maverick_50,run_010,run_030,0.485,0.974,0.636,1.0,True,True
real_llama4maverick_50,run_010,run_031,0.095,0.974,0.46,0.5,True,True
real_llama4maverick_50,run_010,run_032,0.057,0.387,0.653,0.0,True,True
real_llama4maverick_50,run_010,run_033,0.396,0.357,0.207,0.0,False,True
real_llama4maverick_50,run_010,run_034,0.231,1.0,0.583,0.5,True,True
real_llama4maverick_50,run_010,run_035,0.249,0.974,0.273,1.0,True,True
real_llama4maverick_50,run_010,run_036,0.377,0.462,0.562,0.0,False,True
real_llama4maverick_50,run_010,run_037,0.37,0.321,0.527,0.0,False,True
real_llama4maverick_50,run_010,run_038,0.513,0.974,0.527,1.0,True,True
real_llama4maverick_50,run_010,run_039,0.544,0.974,0.624,0.5,True,True
real_llama4maverick_50,run_010,run_040,0.534,0.476,0.342,0.0,False,False
real_llama4maverick_50,run_010,run_041,0.521,0.321,0.583,0.0,False,True
real_llama4maverick_50,run_010,run_042,0.478,0.321,0.51,0.0,False,True
real_llama4maverick_50,run_010,run_043,0.303,0.506,0.527,0.5,True,True
real_llama4maverick_50,run_010,run_044,0.523,0.974,0.255,1.0,True,True
real_llama4maverick_50,run_010,run_045,0.206,0.465,0.528,0.0,False,True
real_llama4maverick_50,run_010,run_046,0.091,0.438,0.319,0.0,False,False
real_llama4maverick_50,run_010,run_047,0.552,0.974,0.326,1.0,True,True
real_llama4maverick_50,run_010,run_048,0.141,0.562,0.727,0.333,True,True
real_llama4maverick_50,run_010,run_049,0.553,0.909,0.381,0.0,True,True
real_llama4maverick_50,run_010,run_050,0.037,0.373,0.376,0.0,False,True
real_llama4maverick_50,run_011,run_012,0.567,0.974,0.545,0.5,True,True
real_llama4maverick_50,run_011,run_013,0.435,0.31,0.5,0.5,False,True
real_llama4maverick_50,run_011,run_014,0.398,0.396,0.453,0.5,False,True
real_llama4maverick_50,run_011,run_015,0.384,0.353,0.653,0.5,False,True
real_llama4maverick_50,run_011,run_016,0.382,0.961,0.775,0.5,True,True
real_llama4maverick_50,run_011,run_017,0.701,0.974,0.449,0.5,True,True
real_llama4maverick_50,run_011,run_018,0.378,0.273,0.409,0.5,False,True
real_llama4maverick_50,run_011,run_019,0.059,0.974,0.736,0.5,True,True
real_llama4maverick_50,run_011,run_020,0.418,0.438,1.0,0.0,False,False
real_llama4maverick_50,run_011,run_021,0.122,0.213,0.63,0.5,False,False
real_llama4maverick_50,run_011,run_022,0.251,0.268,0.605,0.5,False,False
real_llama4maverick_50,run_011,run_023,0.223,0.314,0.476,0.5,False,True
real_llama4maverick_50,run_011,run_024,0.344,0.974,0.571,0.5,True,True
real_llama4maverick_50,run_011,run_025,0.172,0.452,0.583,0.5,False,False
real_llama4maverick_50,run_011,run_026,0.067,0.427,0.37,0.5,False,True
real_llama4maverick_50,run_011,run_027,0.113,0.465,0.574,0.5,False,True
real_llama4maverick_50,run_011,run_028,0.241,1.0,0.516,0.5,True,True
real_llama4maverick_50,run_011,run_029,0.673,0.795,1.0,0.5,True,True
real_llama4maverick_50,run_011,run_030,0.513,0.974,0.614,0.5,True,True
real_llama4maverick_50,run_011,run_031,0.185,0.974,0.412,1.0,True,True
real_llama4maverick_50,run_011,run_032,0.175,0.387,0.619,0.0,True,True
real_llama4maverick_50,run_011,run_033,0.28,0.357,0.414,0.5,False,True
real_llama4maverick_50,run_011,run_034,0.248,1.0,0.488,1.0,True,True
real_llama4maverick_50,run_011,run_035,0.351,0.974,0.648,0.5,True,True
real_llama4maverick_50,run_011,run_036,0.399,0.462,0.403,0.5,False,True
real_llama4maverick_50,run_011,run_037,0.526,0.321,0.806,0.5,False,True
real_llama4maverick_50,run_011,run_038,0.516,0.974,1.0,0.5,True,True
real_llama4maverick_50,run_011,run_039,0.667,0.974,0.772,0.333,True,True
real_llama4maverick_50,run_011,run_040,0.595,0.476,0.151,0.333,False,False
real_llama4maverick_50,run_011,run_041,0.704,0.321,0.517,0.5,False,True
real_llama4maverick_50,run_011,run_042,0.447,0.321,0.434,0.5,False,True
real_llama4maverick_50,run_011,run_043,0.393,0.506,1.0,0.333,True,True
real_llama4maverick_50,run_011,run_044,0.516,0.974,0.479,0.5,True,True
real_llama4maverick_50,run_011,run_045,0.047,0.465,0.578,0.5,False,True
real_llama4maverick_50,run_011,run_046,0.049,0.438,0.619,0.333,False,False
real_llama4maverick_50,run_011,run_047,0.448,0.974,0.378,0.5,True,True
real_llama4maverick_50,run_011,run_048,0.606,0.562,0.553,0.25,True,True
real_llama4maverick_50,run_011,run_049,0.493,0.909,0.748,0.333,True,True
real_llama4maverick_50,run_011,run_050,0.122,0.373,0.433,0.5,False,True
real_llama4maverick_50,run_012,run_013,0.534,0.31,0.427,0.0,False,True
real_llama4maverick_50,run_012,run_014,0.317,0.396,0.464,0.0,False,True
real_llama4maverick_50,run_012,run_015,0.15,0.353,0.368,0.0,False,True
real_llama4maverick_50,run_012,run_016,0.401,0.987,0.436,1.0,True,True
real_llama4maverick_50,run_012,run_017,0.667,1.0,0.735,1.0,True,True
real_llama4maverick_50,run_012,run_018,0.161,0.273,0.359,0.0,False,True
real_llama4maverick_50,run_012,run_019,0.045,1.0,0.417,1.0,True,True
real_llama4maverick_50,run_012,run_020,0.429,0.438,0.545,0.0,False,False
real_llama4maverick_50,run_012,run_021,0.047,0.213,0.309,0.0,False,False
real_llama4maverick_50,run_012,run_022,0.241,0.268,0.77,0.0,False,False
real_llama4maverick_50,run_012,run_023,0.201,0.314,0.634,0.0,False,True
real_llama4maverick_50,run_012,run_024,0.146,1.0,0.519,1.0,True,True
real_llama4maverick_50,run_012,run_025,0.42,0.452,0.487,0.0,False,False
real_llama4maverick_50,run_012,run_026,0.068,0.427,0.468,0.0,False,True
real_llama4maverick_50,run_012,run_027,0.096,0.465,0.503,0.25,False,True
real_llama4maverick_50,run_012,run_028,0.201,0.974,0.462,1.0,True,True
real_llama4maverick_50,run_012,run_029,0.706,0.818,0.545,1.0,True,True
real_llama4maverick_50,run_012,run_030,0.178,1.0,0.74,1.0,True,True
real_llama4maverick_50,run_012,run_031,0.203,1.0,0.562,0.5,True,True
real_llama4maverick_50,run_012,run_032,0.242,0.387,0.69,0.0,True,True
real_llama4maverick_50,run_012,run_033,0.383,0.357,0.354,0.0,False,True
real_llama4maverick_50,run_012,run_034,0.074,0.974,0.726,0.5,True,True
real_llama4maverick_50,run_012,run_035,0.382,1.0,0.299,1.0,True,True
real_llama4maverick_50,run_012,run_036,0.463,0.462,0.419,0.0,False,True
real_llama4maverick_50,run_012,run_037,0.481,0.321,0.545,0.0,False,True
real_llama4maverick_50,run_012,run_038,0.491,1.0,0.545,1.0,True,True
real_llama4maverick_50,run_012,run_039,0.639,1.0,0.65,0.5,True,True
real_llama4maverick_50,run_012,run_040,0.359,0.476,0.339,0.0,False,False
